Lake,Date,Species,HW,OWPL,FM_Name,SamplingRound,,,,,,
Engineer,10/3/2016,ENTR,4.3,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.1,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.2,1.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.3,1.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.8,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,0.6,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.3,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,0.6,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.2,1.6,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,0.6,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4,1.3,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.3,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4,1.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,5.1,2.6,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.2,1.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,5,2.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.7,2.3,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.8,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,NA,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.1,NA,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4,1.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,1.1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.8,1.1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.1,1.4,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,2.9,0.4,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.1,1.4,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.2,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3,0.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.3,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.1,1.6,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,2.8,0.6,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,1.4,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.3,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.4,1.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.2,1.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.1,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.9,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3,0.4,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,1.1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,1.3,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3,0.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,1.1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,1.2,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.9,1.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.3,0.6,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.3,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.5,1,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.3,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.3,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.3,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.8,1.3,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.7,1.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,2.7,0.3,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.1,0.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.9,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3,0.4,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,2.7,0.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.4,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.6,0.8,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,4.2,1.5,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.2,0.9,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.1,0.7,EngineerLake,1,,,,,,
Engineer,10/3/2016,ENTR,3.2,0.8,EngineerLake,1,,,,,,
Darby,10/3/2016,ENVE,3.9,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.8,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,4.7,2.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,4,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.9,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,4.2,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,4.4,1.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,4.6,1.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,4,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,4.4,1.3,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.2,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.5,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.4,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.8,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,5.3,2.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,2.7,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.9,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.8,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.6,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENVE,3.8,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.3,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,4.3,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,4,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.4,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,2.9,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.4,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.6,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,4.1,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.4,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,4.3,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.5,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,4.3,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENDI,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.1,1.3,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.3,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.9,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.3,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.7,1.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.3,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.1,0.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,0.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.1,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.1,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.9,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,2.8,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.2,0.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,NA,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.1,1.3,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.2,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.3,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.9,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.1,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.9,1.3,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.1,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.3,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.9,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.9,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3,0.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.3,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.6,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,5.4,2.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.9,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,5.1,2.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.2,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.6,1.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.1,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,0.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.6,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.1,1.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3,0.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.1,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3,0.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.1,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.9,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.6,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.6,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1.1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.9,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.6,1.7,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.5,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.8,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.5,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.4,1.6,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,1,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,0.9,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.5,1.2,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.3,1.4,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.4,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.7,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,3.3,0.8,DarbyLake,1,,,,,,
Darby,10/3/2016,ENTR,4.2,1.5,DarbyLake,1,,,,,,
